application_id,applicant_name,email,phone_number,university,degree,cgpa,submission_time,ip_address,resume_quality_score,application_source,previous_applications,submission_hour,submission_day,is_weekend,submissions_per_ip,is_repeated_applicant,anomaly_iforest,kmeans_cluster,anomaly_kmeans,final_anomaly,alert,pca1,pca2,email_dup,phone_dup,resume_cgpa_ratio,ip_submission_count
2330,Victoria Burgess,ashley02@example.net,001-988-607-7938x83315,NUST,BS IT,2.34,2025-05-17 11:28:39,195.61.184.145,76,Mobile,1,11,5,1,1,0,0,2,False,0,✅ Normal,1.79965111043071,-0.349903547499809,0,0,32.4786185988809,1
2331,Wanda Rivera,gregory90@example.org,505.919.4165x146,MIT,BS IT,3.35,2025-04-26 13:08:56,206.220.239.204,42,Mobile,0,13,5,1,1,0,0,2,False,0,✅ Normal,1.80201882599203,-0.232093174026106,0,0,12.5373096903553,1
2332,Abigail Donaldson,cindy62@example.com,8977533075,Harvard,BSc CS,3.64,2025-05-18 12:27:58,211.158.85.112,97,Mobile,2,12,6,1,1,0,0,2,False,0,✅ Normal,2.05235992683094,-1.51021766939169,0,0,26.6483443273779,1
2333,John Mitchell,robinsonsteven@example.org,899.835.4434x38544,LUMS,BBA,2.46,2025-04-28 10:47:49,191.18.161.55,79,Desktop,0,10,0,0,1,0,0,0,False,0,✅ Normal,-1.48585016549809,-0.63046128638982,0,0,32.1138080838179,1
2334,Deborah Morris,morenoscott@example.org,712.226.5511x5098,Stanford,BSc CS,3.74,2025-05-02 07:56:56,196.162.98.49,56,Mobile,4,7,4,0,1,1,0,1,False,0,✅ Normal,-0.146962134546163,-0.0525122466242627,0,0,14.9732580285406,1
2335,Jessica Jones,juliechristian@example.com,001-729-335-7680,Harvard,BS IT,3.83,2025-05-15 17:35:04,196.147.100.176,76,Desktop,4,17,3,0,1,1,0,4,False,0,✅ Normal,-0.414084469227586,0.173704357742932,0,0,19.8433368555256,1
2336,Robert Perez,opowell@example.net,734-824-4717,LUMS,BE SE,3.92,2025-05-04 19:52:24,152.199.40.16,100,Mobile,2,19,6,1,1,0,1,2,False,1,⚠️ Suspicious,2.10770723105324,-1.21320463716395,0,0,25.5101975739292,1
2337,Miguel Hernandez,robertrasmussen@example.org,859.507.2327x831,LUMS,BSc CS,3.77,2025-04-21 07:34:11,111.10.58.19,97,Desktop,2,7,0,0,1,0,0,1,False,0,✅ Normal,-1.59942878893278,-1.71808237318537,0,0,25.7294361460382,1
2338,Mark Knight,palmershane@example.org,+1-563-930-9940,NUST,BBA,2.96,2025-05-12 16:01:27,62.118.82.76,83,Mobile,2,16,0,0,1,0,0,4,False,0,✅ Normal,-1.42980625371216,-0.00424668522183003,0,0,28.0405310673882,1
2339,Vanessa Soto,vharris@example.com,001-752-999-4904x25033,MIT,BSc CS,2.69,2025-04-29 23:49:44,215.19.180.40,86,Desktop,3,23,1,0,1,1,0,4,False,0,✅ Normal,-0.988558195228115,0.95075970132206,0,0,31.9702483381976,1
2340,William Bailey,martinezeric@example.net,001-921-590-6674x6674,LUMS,BS AI,2.44,2025-04-23 07:43:28,94.250.58.221,50,Desktop,5,7,2,0,1,1,0,0,False,0,✅ Normal,-0.725858344974253,1.38955946903889,0,0,20.4917948804119,1
2341,Marc Schneider,smithstephanie@example.com,(934)802-9522,NUST,BE SE,3.15,2025-05-10 07:07:30,198.96.165.211,58,Desktop,1,7,5,1,1,0,0,2,False,0,✅ Normal,1.73585793675853,-0.743171679773794,0,0,18.4126925673992,1
2342,Christopher Harris,nelsonmatthew@example.com,001-320-664-8082x83029,Stanford,BS AI,2.68,2025-04-28 10:34:30,53.127.230.167,42,Desktop,2,10,0,0,1,0,0,3,False,0,✅ Normal,-1.41371233262768,0.858020690686596,0,0,15.6716359434194,1
2343,Ryan Harding,adamwilson@example.net,314-232-5728x3984,FAST,BS AI,3.69,2025-05-08 18:58:42,204.44.143.16,61,Desktop,2,18,3,0,1,0,0,3,False,0,✅ Normal,-0.397297007816154,0.184610011082267,0,0,16.5311608316637,1
2344,Mr. James Mccann,douglas73@example.net,707.966.6216x30643,MIT,BE SE,2.33,2025-05-14 20:02:48,220.50.155.96,85,Mobile,1,20,2,0,1,0,0,4,False,0,✅ Normal,-0.685057539270019,0.360967086108373,0,0,36.4806710383386,1
2345,Mrs. Tracie Daniels,hnguyen@example.net,876.796.1264,Stanford,BE SE,3.47,2025-05-09 03:00:10,217.254.84.85,45,Mobile,2,3,4,0,1,0,0,1,False,0,✅ Normal,-0.183672793457422,-0.477199017373061,0,0,12.9682959745545,1
2346,Amanda Briggs,daniel38@example.com,+1-437-376-3314x6838,MIT,BBA,2.09,2025-04-30 14:37:50,216.120.192.9,78,Mobile,2,14,2,0,1,0,0,0,False,0,✅ Normal,-0.712230697487468,0.529676960042022,0,0,37.3205563059539,1
2347,Jonathan Macdonald,lwhite@example.net,351.564.2083,MIT,BS IT,3.7,2025-05-08 23:23:45,217.18.116.161,52,Mobile,5,23,3,0,1,1,0,3,False,0,✅ Normal,-0.288994496989997,1.74009015015226,0,0,14.0540502556621,1
2348,Johnny Flores,jamescooper@example.org,881-867-3489,Stanford,BSc CS,2.25,2025-05-16 04:18:23,153.127.210.53,67,Mobile,3,4,4,0,1,1,0,0,False,0,✅ Normal,-0.121424754128176,0.141644045041873,0,0,29.7777645432158,1
2349,Adam Taylor,santiagochristian@example.org,001-641-210-8775x6029,Harvard,BE SE,3.64,2025-05-15 20:03:01,4.71.100.185,64,Mobile,3,20,3,0,1,1,0,3,False,0,✅ Normal,-0.363887735467434,0.598396759264692,0,0,17.5824127520844,1
2350,Terri Cook,kimberlymorse@example.org,001-257-783-5768x8015,NUST,BS IT,2.17,2025-05-14 05:39:41,96.241.137.103,86,Desktop,3,5,2,0,1,1,0,0,False,0,✅ Normal,-0.815378591836601,-0.200918647804209,0,0,39.6313181422497,1
2351,Cindy Jones,loriarcher@example.org,945-668-0758x1867,Harvard,BS IT,2.94,2025-04-25 07:06:28,162.17.207.83,96,Desktop,5,7,4,0,1,1,0,4,False,0,✅ Normal,-0.149482040219375,-0.322938225675362,0,0,32.6530501180102,1
2352,Abigail Hughes,austinhughes@example.com,(755)410-2416x036,LUMS,BBA,3.08,2025-04-26 10:45:42,198.231.246.117,76,Desktop,1,10,5,1,1,0,0,2,False,0,✅ Normal,1.74436173835728,-0.955210221554271,0,0,24.6753166638582,1
2353,Jill Klein,cookchristina@example.com,(363)810-0477,Harvard,BS IT,3.68,2025-04-24 11:12:52,205.232.16.192,53,Desktop,5,11,3,0,1,1,0,1,False,0,✅ Normal,-0.421190301802232,0.732116873331289,0,0,14.4021699994103,1
2354,Mary Hodge,morganbryan@example.org,(339)788-4049x76527,MIT,BE SE,2.49,2025-05-16 03:49:47,212.171.76.159,56,Desktop,1,3,4,0,1,0,0,0,False,0,✅ Normal,-0.155719958689817,-0.394697447079229,0,0,22.4899508072487,1
2355,Cassandra Peterson,kristine42@example.com,(530)258-4265x44681,Harvard,BSc CS,2.34,2025-04-20 20:38:20,192.77.116.127,97,Desktop,2,20,6,1,1,0,0,2,False,0,✅ Normal,2.21806270640647,0.0701861570605261,0,0,41.4529737380454,1
2356,Andrew Miller,marywoodward@example.com,(695)780-0423,FAST,BS AI,2.94,2025-04-24 06:17:54,157.168.61.212,43,Mobile,1,6,3,0,1,0,0,1,False,0,✅ Normal,-0.468778404836206,-0.0675375382808583,0,0,14.6258453653587,1
2357,Shawn Johnson,nathangalloway@example.com,(811)276-7703,Stanford,BE SE,2.22,2025-04-20 19:21:03,135.208.86.227,93,Desktop,3,19,6,1,1,1,0,2,False,0,✅ Normal,2.2338494509267,0.483252703903663,0,0,41.8918730216788,1
2358,Peter Patrick,juliemartinez@example.net,+1-685-420-0688x352,Stanford,BS IT,2.87,2025-05-02 02:12:46,179.13.42.148,44,Mobile,0,2,4,0,1,0,0,1,False,0,✅ Normal,-0.183584793124152,-0.703721252013302,0,0,15.331005111148,1
2359,Theresa Morales,angelamcneil@example.org,892.821.1103x6750,LUMS,BS IT,2.49,2025-05-09 12:16:52,159.43.125.108,92,Mobile,2,12,4,0,1,0,0,0,False,0,✅ Normal,-0.10092241054169,-0.371343250525648,0,0,36.9477763261942,1
2360,Stephanie Castillo,michaelmassey@example.com,3292731374,Harvard,BSc CS,3.14,2025-05-12 03:47:49,198.252.240.188,82,Desktop,2,3,0,0,1,0,0,1,False,0,✅ Normal,-1.58177815047628,-1.17959198267649,0,0,26.1146413647639,1
2361,David Davis,nicolefarmer@example.com,296.741.4496x5670,Harvard,BSc CS,3.77,2025-05-03 16:22:45,98.89.159.14,52,Desktop,0,16,5,1,1,0,0,2,False,0,✅ Normal,1.79391290779956,-0.563482138888892,0,0,13.7930997896287,1
2362,Todd Houston,tmayer@example.com,225-925-2642x30998,LUMS,BS IT,3.68,2025-05-10 07:36:15,213.163.35.224,78,Desktop,3,7,5,1,1,1,0,2,False,0,✅ Normal,1.69874865649818,-1.08827159899235,0,0,21.1956464142265,1
2363,Peter Warren,williamsgeorge@example.net,(225)617-4547,MIT,BS AI,2.03,2025-05-07 01:21:29,55.25.19.144,80,Desktop,2,1,2,0,1,0,0,0,False,0,✅ Normal,-0.854606106022108,-0.56119541618392,0,0,39.4088475818485,1
2364,Erin White,kmoss@example.net,335.663.3729,LUMS,BSc CS,3.74,2025-05-09 12:46:47,70.208.233.74,87,Mobile,0,12,4,0,1,0,0,4,False,0,✅ Normal,-0.194251543483614,-1.70797130235631,0,0,23.2620258657685,1
2365,Mr. Nathan Jacobs MD,amy30@example.net,(705)960-3701x68395,FAST,BS IT,2.17,2025-05-02 19:57:01,88.47.31.16,55,Desktop,5,19,4,0,1,1,0,3,False,0,✅ Normal,0.0936529401646033,2.37595405993027,0,0,25.3456104398109,1
2366,Cathy Valdez,colleen01@example.org,603.618.7217x63400,Harvard,BS AI,2.63,2025-04-24 00:20:56,196.134.156.205,79,Desktop,5,0,3,0,1,1,0,0,False,0,✅ Normal,-0.520508435851713,-0.173990701410578,0,0,30.0380113923911,1
2367,Claudia Watkins,jonesmark@example.net,632-370-4333,Stanford,BSc CS,3.94,2025-04-27 22:48:49,136.222.111.190,80,Mobile,5,22,6,1,1,1,0,2,True,1,⚠️ Suspicious,2.21094488352703,0.4811957456687,0,0,20.3045633744763,1
2368,Rachel Jennings,rachaelwatson@example.net,888.954.6158x48065,Harvard,BS AI,3.72,2025-05-18 17:50:19,39.24.17.88,81,Mobile,2,17,6,1,1,0,0,2,False,0,✅ Normal,2.12794359185086,-0.699384882243685,0,0,21.7741876951108,1
2369,Tara Copeland,brittanynguyen@example.net,236-365-1770x752,FAST,BS AI,2.98,2025-05-02 01:47:39,220.217.86.45,89,Desktop,3,1,4,0,1,1,0,0,False,0,✅ Normal,-0.233084271209587,-1.24544714846061,0,0,29.8657617900128,1
2370,Daniel Vasquez,mariahogan@example.net,+1-828-531-8548x413,Harvard,BS AI,3.75,2025-04-30 11:36:36,140.206.25.16,76,Desktop,4,11,2,0,1,1,0,1,False,0,✅ Normal,-0.814944946723706,-0.2385077666594,0,0,20.2666612622237,1
2371,Annette Sims,smithsarah@example.net,(330)861-4934,Harvard,BE SE,2.69,2025-04-22 11:53:39,41.133.58.205,51,Desktop,4,11,1,0,1,1,0,3,False,0,✅ Normal,-1.05145417110228,1.24631499446818,0,0,18.9591007586986,1
2372,Michelle Woods,kaitlynmaddox@example.com,001-411-711-6587x72788,FAST,BSc CS,2.02,2025-04-22 21:34:52,21.186.65.200,43,Desktop,1,21,1,0,1,0,0,3,False,0,✅ Normal,-0.928440951631307,1.88062736082599,0,0,21.287118174694,1
2373,Patricia Smith,emily59@example.net,549.318.3341,FAST,BSc CS,3.32,2025-05-15 02:44:30,195.31.127.252,43,Desktop,1,2,3,0,1,0,0,1,False,0,✅ Normal,-0.535464146746652,-0.667100191157285,0,0,12.9518033277701,1
2374,Lisa James,ysherman@example.com,001-827-622-0616x08944,FAST,BSc CS,2.07,2025-04-23 13:09:49,222.189.0.109,78,Mobile,0,13,2,0,1,0,0,0,False,0,✅ Normal,-0.748459895888929,-0.134694715043428,0,0,37.68114121684,1
2375,Joshua Taylor,markwhite@example.org,(399)770-7629,FAST,BSc CS,2.68,2025-05-11 22:59:15,130.152.93.248,62,Desktop,0,22,6,1,1,0,0,2,False,0,✅ Normal,2.24891460426287,0.391552783421692,0,0,23.1343197260001,1
2376,Daniel Jones,racheljackson@example.org,937-374-3256x2480,MIT,BS AI,2.04,2025-05-02 09:09:16,198.166.171.44,59,Mobile,4,9,4,0,1,1,0,0,False,0,✅ Normal,-0.0279843575681411,1.22845259602081,0,0,28.9215544502184,1
2377,Grace Alvarez,gmyers@example.org,568-519-0712x444,Stanford,BBA,2.28,2025-05-12 04:03:43,169.4.222.250,54,Desktop,3,4,0,0,1,1,0,0,False,0,✅ Normal,-1.46153469914417,0.601468717307417,0,0,23.6842001385087,1
2378,Monica Reeves,gwatkins@example.net,001-707-351-4188x019,NUST,BS AI,2.84,2025-04-26 19:45:12,140.152.116.31,99,Desktop,3,19,5,1,1,1,0,2,False,0,✅ Normal,1.84743321540222,-0.0962944343263959,0,0,34.8591426552315,1
2379,Blake Stevens,ashley77@example.org,(999)694-1274x8889,Stanford,BBA,2.94,2025-05-19 09:54:21,220.82.213.244,40,Desktop,1,9,0,0,1,0,0,3,False,0,✅ Normal,-1.45030235650662,0.350444782300895,0,0,13.6054375491709,1
2380,Jordan Smith,sarah79@example.org,+1-937-983-1106x900,Stanford,BS IT,2.52,2025-05-15 00:53:24,193.168.213.180,61,Desktop,0,0,3,0,1,0,0,0,False,0,✅ Normal,-0.551392400519279,-1.07561569848031,0,0,24.2063396006589,1
2381,Geoffrey Summers,davidmartinez@example.com,316-323-8359,MIT,BS IT,3.86,2025-05-04 07:57:07,68.30.198.119,43,Desktop,5,7,6,1,1,1,0,2,True,1,⚠️ Suspicious,2.10984858087418,0.343611611343989,0,0,11.1398934870742,1
2382,Tony Martin,cassiedaniels@example.net,+1-599-881-0531x86265,FAST,BE SE,2.16,2025-04-20 22:46:53,215.77.188.104,80,Desktop,5,22,6,1,1,1,0,2,False,0,✅ Normal,2.31751841397751,1.73800272130735,0,0,37.0370198902686,1
2383,Kaitlyn Lee,tsmith@example.org,656.547.8434x50537,Harvard,BS IT,2.71,2025-05-19 08:12:32,181.223.90.140,58,Mobile,3,8,0,0,1,1,0,0,False,0,✅ Normal,-1.44970986959949,0.515801323691976,0,0,21.4022061246472,1
2384,Parker Miller,fmitchell@example.com,(658)226-6777,Harvard,BE SE,2.09,2025-04-27 11:11:13,90.118.46.205,55,Desktop,3,11,6,1,1,1,0,2,False,0,✅ Normal,2.21422243530225,0.988997407676902,0,0,26.3157768824034,1
2385,Jonathan Reyes,jeffreyclark@example.com,890.234.8966x8311,LUMS,BS AI,3.87,2025-05-07 08:14:27,193.92.237.114,58,Desktop,3,8,2,0,1,1,0,1,False,0,✅ Normal,-0.839663952550348,-0.359612399284655,0,0,14.9870762307297,1
2386,Michelle Martinez,petersgina@example.org,489.510.2344x824,FAST,BS AI,3.37,2025-05-07 16:08:19,198.109.226.81,41,Mobile,1,16,2,0,1,0,0,3,False,0,✅ Normal,-0.721255653253109,0.541832272248155,0,0,12.1661684966859,1
2387,Jennifer Thomas,yreid@example.net,901-571-7676,FAST,BBA,3.68,2025-05-08 02:40:42,137.7.15.8,87,Mobile,1,2,3,0,1,0,0,1,False,0,✅ Normal,-0.627021999988327,-2.16772079149452,0,0,23.6412979235603,1
2388,David Ortega,pateljohn@example.net,001-464-483-9840x56859,MIT,BBA,2.92,2025-05-04 17:30:15,193.139.26.14,63,Mobile,0,17,6,1,1,0,0,2,False,0,✅ Normal,2.17803653562162,-0.220301835396858,0,0,21.57533507694,1
2389,Olivia Gray,mccarthysusan@example.net,+1-811-674-3774x538,Stanford,BSc CS,2.09,2025-05-14 15:38:38,217.150.131.148,86,Mobile,5,15,2,0,1,1,0,0,False,0,✅ Normal,-0.674310415423213,1.27938513860872,0,0,41.1483056706671,1
2390,Alicia Petersen,hernandezsteven@example.net,236.714.4787x8895,NUST,BS AI,3.92,2025-05-02 14:25:15,219.232.226.74,51,Mobile,2,14,4,0,1,0,0,1,False,0,✅ Normal,-0.0993427473288262,-0.0539467653966577,0,0,13.0102007627039,1
2391,Anthony Alexander,frenchdavid@example.com,967.366.5479x123,Stanford,BS AI,3.68,2025-04-26 18:44:18,78.125.83.126,96,Desktop,0,18,5,1,1,0,0,2,False,0,✅ Normal,1.75126484569126,-1.58074286578452,0,0,26.0869494328942,1
2392,Phillip Hernandez MD,aliciagarcia@example.com,(463)851-9385,MIT,BS AI,2.93,2025-04-21 09:16:45,214.141.196.164,58,Mobile,3,9,0,0,1,1,0,3,False,0,✅ Normal,-1.45189835664542,0.443279516503118,0,0,19.7952150869573,1
2393,Melanie Schultz,grimesmichelle@example.org,(879)584-5316x65385,FAST,BE SE,3.61,2025-05-13 13:39:37,210.51.190.235,87,Desktop,4,13,1,0,1,1,0,4,False,0,✅ Normal,-1.14184579335811,-0.257453249516548,0,0,24.0997163158681,1
2394,Ashley Salas,klineaaron@example.net,(896)626-7752x847,Harvard,BSc CS,3.26,2025-04-29 23:37:19,195.12.201.27,95,Mobile,1,23,1,0,1,0,0,4,False,0,✅ Normal,-1.0634477351955,-0.302332772011116,0,0,29.1410953554922,1
2395,Jose Meyers,hpierce@example.net,(364)221-9034x800,NUST,BS AI,2.08,2025-05-19 20:05:29,221.84.116.128,42,Mobile,3,20,0,0,1,1,0,3,False,0,✅ Normal,-1.25473188159007,2.40764196343201,0,0,20.1922979844721,1
2396,Katelyn Allen,kathryn71@example.org,7095901778,LUMS,BS IT,2.1,2025-05-09 13:29:32,113.223.5.5,47,Mobile,2,13,4,0,1,0,0,3,False,0,✅ Normal,0.00500614031650855,1.26160144264055,0,0,22.3809417233611,1
2397,Carla Harris,monicajenkins@example.com,001-798-411-3869x963,NUST,BS IT,3.11,2025-05-06 18:27:56,129.146.207.195,48,Mobile,4,18,1,0,1,1,0,3,False,0,✅ Normal,-0.994943101567499,1.61444643801217,0,0,15.4340786385599,1
2398,Hannah Lopez,pgreen@example.org,289.947.9901,NUST,BSc CS,3.53,2025-05-13 06:45:41,133.105.112.251,62,Mobile,5,6,1,0,1,1,0,1,False,0,✅ Normal,-1.16094425779556,0.225376518939823,0,0,17.5637344012084,1
2399,Lauren Brown,vanessasmith@example.com,(380)238-4444x345,NUST,BSc CS,2.75,2025-05-04 22:14:30,203.141.23.203,45,Desktop,5,22,6,1,1,1,0,2,False,0,✅ Normal,2.33787820614792,2.31290295650122,0,0,16.3636304132253,1
2400,Hannah White,sheila65@example.com,(608)503-0721x734,Harvard,BS AI,3.75,2025-05-11 16:08:00,199.198.76.162,87,Mobile,4,16,6,1,1,1,0,2,False,0,✅ Normal,2.13206106478126,-0.377670091527552,0,0,23.199993813335,1
2401,Terrence Hester,melinda49@example.com,(595)973-7035,Stanford,BS AI,3.52,2025-04-27 01:23:04,34.245.150.110,80,Desktop,5,1,6,1,1,1,0,2,False,0,✅ Normal,2.00543747784433,-0.961345908804815,0,0,22.727266270663,1
2402,Thomas Young,christopher03@example.org,(740)597-1433x091,Harvard,BS AI,2.32,2025-05-13 08:59:31,198.122.111.208,51,Mobile,5,8,1,0,1,1,0,0,False,0,✅ Normal,-1.04903024750804,1.55695933666681,0,0,21.9827491453667,1
2403,Melissa Smith,bridget02@example.org,(643)766-3714,Harvard,BBA,3.15,2025-05-04 15:48:40,74.24.154.144,45,Desktop,3,15,6,1,1,1,0,2,False,0,✅ Normal,2.21060131036818,0.855098002295393,0,0,14.2857097505683,1
2404,Karen Phillips,brownlauren@example.com,001-949-675-1746,MIT,BS IT,2.67,2025-05-06 09:43:40,14.62.202.22,64,Mobile,2,9,1,0,1,0,0,0,False,0,✅ Normal,-1.11934979022422,0.130864570264172,0,0,23.9700284756448,1
2405,William Williams,riverarenee@example.org,001-739-704-0983,Stanford,BS AI,3.89,2025-05-07 05:40:40,205.91.217.47,57,Desktop,0,5,2,0,1,0,0,1,False,0,✅ Normal,-0.911885679968276,-1.48736624192765,0,0,14.6529525313747,1
2406,Michael Nelson,nicholesmith@example.org,618-296-0040,NUST,BS IT,2.07,2025-05-19 13:42:52,200.147.248.149,97,Mobile,0,13,0,0,1,0,0,0,False,0,✅ Normal,-1.45818707752623,-0.61655700108919,0,0,46.859880744019,1
2407,Shaun Jones,lindaayers@example.com,618.559.9615x70929,MIT,BE SE,2.12,2025-05-08 18:37:01,141.115.9.19,80,Desktop,4,18,3,0,1,1,0,4,False,0,✅ Normal,-0.307082479069448,1.35058796094418,0,0,37.7358312566834,1
2408,Meagan Castaneda,ericksongabrielle@example.net,(458)802-8808x636,LUMS,BSc CS,2.09,2025-05-09 12:16:29,214.163.44.240,100,Desktop,2,12,4,0,1,0,0,0,False,0,✅ Normal,-0.0897012400429119,-0.3155392475599,0,0,47.8468670589153,1
2409,Kenneth Gomez,hawkinsmary@example.net,907-595-8805x2326,LUMS,BSc CS,2.6,2025-05-18 09:21:26,174.196.29.137,63,Desktop,2,9,6,1,1,0,0,2,False,0,✅ Normal,2.13577077477419,-0.0611908844023605,0,0,24.2307599112462,1
2410,Martin Harris,nicolebrown@example.net,001-622-458-3658x926,Stanford,BS IT,2.07,2025-05-09 18:34:37,19.4.161.212,41,Mobile,0,18,4,0,1,0,0,3,False,0,✅ Normal,0.0448227567284745,1.27114219764203,0,0,19.8067537165441,1
2411,Cody Pena,alexisolson@example.net,001-708-783-3688,MIT,BS IT,3.32,2025-05-14 15:22:16,196.228.142.140,73,Mobile,5,15,2,0,1,1,0,4,False,0,✅ Normal,-0.727271024035007,0.77918225970487,0,0,21.9879451843539,1
2412,Mary Stephens,micheal90@example.org,+1-446-622-3579,NUST,BE SE,2.22,2025-05-04 18:08:46,49.165.127.129,79,Desktop,4,18,6,1,1,1,0,2,False,0,✅ Normal,2.25836138489154,1.09487135419843,0,0,35.5855695560497,1
2413,Bradley Owen,nking@example.net,5864146620,NUST,BSc CS,2.77,2025-05-17 16:59:49,201.80.130.194,44,Desktop,4,16,5,1,1,1,0,2,False,0,✅ Normal,1.91939987811155,1.56057215732243,0,0,15.88447079983,1
2414,Mr. Jeffrey Johnson MD,twilliams@example.org,2405911055,MIT,BS AI,2.46,2025-05-01 17:08:16,22.196.66.242,69,Desktop,1,17,3,0,1,0,0,3,False,0,✅ Normal,-0.360586526354784,0.445799727685923,0,0,28.0487690858662,1
2415,Charles Castillo,laura41@example.com,+1-220-859-6442x15895,Harvard,BSc CS,2.09,2025-04-29 11:02:31,194.217.135.196,69,Mobile,3,11,1,0,1,1,0,0,False,0,✅ Normal,-1.05738993418692,0.862212993078271,0,0,33.0143382706515,1
2416,Robert Holmes,brownchristine@example.com,001-972-987-5545x44474,MIT,BS IT,2.84,2025-05-11 05:35:28,209.108.142.84,58,Mobile,4,5,6,1,1,1,0,2,False,0,✅ Normal,2.11186531303344,0.175415996721336,0,0,20.4225280202366,1
2417,James Parker,jeannebarajas@example.com,697-309-6294x52196,Stanford,BE SE,2.15,2025-04-30 19:10:09,213.69.254.37,77,Desktop,4,19,2,0,1,1,0,4,False,0,✅ Normal,-0.632871328356827,1.52538939382065,0,0,35.8139368307271,1
2418,Nicole Moore,brendahansen@example.org,+1-713-370-7904x11624,MIT,BE SE,3.99,2025-05-03 03:59:35,202.32.21.33,63,Mobile,0,3,5,1,1,0,1,2,True,1,⚠️ Suspicious,1.62045419403736,-2.10700708605714,0,0,15.7894697269499,1
2419,Theodore Houston,peter27@example.net,+1-960-548-3392x658,NUST,BS IT,3.28,2025-05-15 06:20:54,88.40.251.210,79,Mobile,0,6,3,0,1,0,0,1,False,0,✅ Normal,-0.559632430944034,-1.6252517887142,0,0,24.0853585105614,1
2420,Crystal Little DDS,breynolds@example.net,+1-255-213-4501x399,Harvard,BE SE,3.3,2025-04-28 10:06:35,216.165.191.198,80,Mobile,5,10,0,0,1,1,0,4,False,0,✅ Normal,-1.47162645575051,0.237308764533114,0,0,24.2424168962373,1
2421,Sharon Schroeder,barbara60@example.net,599-306-2931x56572,Stanford,BSc CS,2.75,2025-05-15 00:51:21,143.178.1.0,75,Desktop,3,0,3,0,1,1,0,0,False,0,✅ Normal,-0.547772330972012,-0.741086211471792,0,0,27.2727173553755,1
2422,Donna Andrews,nicole18@example.net,466.928.4452,NUST,BS AI,3.49,2025-04-27 02:29:00,189.135.92.67,63,Desktop,4,2,6,1,1,1,0,2,False,0,✅ Normal,2.032042484664,-0.673612361878893,0,0,18.0515707588622,1
2423,Allen Gibson,mariah25@example.org,926.572.4752x9957,Stanford,BE SE,3.67,2025-05-19 07:02:31,101.138.68.133,64,Desktop,3,7,0,0,1,1,0,1,False,0,✅ Normal,-1.52771720415515,-0.414809442144973,0,0,17.4386873464067,1
2424,Dawn Jacobs,lsmith@example.com,+1-510-919-0469x684,MIT,BE SE,3.81,2025-05-15 09:51:28,47.20.224.37,44,Desktop,2,9,3,0,1,0,0,1,False,0,✅ Normal,-0.476286574107706,-0.163866398805803,0,0,11.5485533993298,1
2425,Scott Thompson,anthonymcmillan@example.com,242.362.6547x396,LUMS,BBA,2.2,2025-05-16 02:34:29,55.105.201.8,45,Mobile,1,2,4,0,1,0,0,0,False,0,✅ Normal,-0.131839463731791,0.038858083501368,0,0,20.454536157029,1
2426,Nicole Carpenter,denise02@example.net,(684)300-7714x860,LUMS,BS AI,2.07,2025-05-14 20:57:47,209.20.180.156,44,Mobile,5,20,2,0,1,1,0,3,False,0,✅ Normal,-0.551373676641924,2.89735478459788,0,0,21.2560283787303,1
2427,Daniel Roberts,dixongary@example.com,001-826-653-7737,Stanford,BSc CS,2.75,2025-05-13 09:28:29,217.139.93.144,60,Desktop,2,9,1,0,1,0,0,0,False,0,✅ Normal,-1.11777564308369,0.187691128936713,0,0,21.8181738843004,1
2428,Amanda Peterson,pgeorge@example.net,+1-621-975-7853x349,LUMS,BSc CS,3.16,2025-05-06 21:11:22,122.150.97.129,97,Desktop,4,21,1,0,1,1,0,4,False,0,✅ Normal,-1.0429447900457,0.43950927889444,0,0,30.6961928176605,1
2429,Derek Golden,jamessimpson@example.org,625.829.0494x0641,FAST,BSc CS,2.55,2025-05-02 20:47:21,64.202.14.202,62,Mobile,5,20,4,0,1,1,0,3,False,0,✅ Normal,0.0707478646479475,1.99216437467592,0,0,24.3137159554055,1
2430,Denise Bryant,janicefowler@example.com,379-996-9235,FAST,BE SE,2.92,2025-05-11 08:02:14,73.243.22.247,78,Desktop,3,8,6,1,1,1,0,2,False,0,✅ Normal,2.09498464904578,-0.497028985649126,0,0,26.7123196190686,1
2431,Jason Jenkins,morganleah@example.net,236.579.2079x4266,NUST,BSc CS,3.29,2025-05-04 22:30:41,145.77.111.29,100,Mobile,1,22,6,1,1,0,1,2,False,1,⚠️ Suspicious,2.165156077375,-0.817777644734124,0,0,30.3951275394749,1
2432,James Avila,holly63@example.com,884-682-6227,Stanford,BBA,2.9,2025-05-12 10:35:00,40.150.137.247,93,Desktop,2,10,0,0,1,0,0,4,False,0,✅ Normal,-1.50802494336528,-0.742046387327585,0,0,32.0689544589812,1
